Country,Year,Fueltype,Sector,CO2_Mt
Algeria,2013,"Crude, NGL, Ref Feeds.","Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2014,"Crude, NGL, Ref Feeds.","Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2015,"Crude, NGL, Ref Feeds.","Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2016,"Crude, NGL, Ref Feeds.","Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2017,"Crude, NGL, Ref Feeds.","Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2018,"Crude, NGL, Ref Feeds.","Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2019,"Crude, NGL, Ref Feeds.","Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2010,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2011,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2012,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2013,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2014,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2015,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2016,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2017,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2018,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2019,Natural gas,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2010,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2011,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2012,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2013,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2014,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2015,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2016,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2017,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2018,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0
Algeria,2019,Oil products,"Ordinary, Special, Transportation, Electric,  Electronic and Instrument Machinery",0.073917788
Algeria,2010,Biomass,Other Manufacturing and Waste,0.002576835
Algeria,2011,Biomass,Other Manufacturing and Waste,0
Algeria,2012,Biomass,Other Manufacturing and Waste,0
Algeria,2013,Biomass,Other Manufacturing and Waste,0.001927701
Algeria,2014,Biomass,Other Manufacturing and Waste,0.00043651
Algeria,2015,Biomass,Other Manufacturing and Waste,0.000370063
Algeria,2016,Biomass,Other Manufacturing and Waste,0.000334268
Algeria,2017,Biomass,Other Manufacturing and Waste,0.000565898
Algeria,2018,Biomass,Other Manufacturing and Waste,0.001215714
Algeria,2019,Biomass,Other Manufacturing and Waste,0.000600195
Algeria,2010,Coal,Other Manufacturing and Waste,0
Algeria,2011,Coal,Other Manufacturing and Waste,0
Algeria,2012,Coal,Other Manufacturing and Waste,0
Algeria,2013,Coal,Other Manufacturing and Waste,0
Algeria,2014,Coal,Other Manufacturing and Waste,0
Algeria,2015,Coal,Other Manufacturing and Waste,0
Algeria,2016,Coal,Other Manufacturing and Waste,0
Algeria,2017,Coal,Other Manufacturing and Waste,0
Algeria,2018,Coal,Other Manufacturing and Waste,0
Algeria,2019,Coal,Other Manufacturing and Waste,0
Algeria,2010,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2011,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2012,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2013,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2014,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2015,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2016,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2017,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2018,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2019,"Crude, NGL, Ref Feeds.",Other Manufacturing and Waste,0
Algeria,2010,Natural gas,Other Manufacturing and Waste,0.019852667
Algeria,2011,Natural gas,Other Manufacturing and Waste,0.01762859
Algeria,2012,Natural gas,Other Manufacturing and Waste,0.015328358
Algeria,2013,Natural gas,Other Manufacturing and Waste,0.015460744
Algeria,2014,Natural gas,Other Manufacturing and Waste,0.016775334
Algeria,2015,Natural gas,Other Manufacturing and Waste,0.016447741
Algeria,2016,Natural gas,Other Manufacturing and Waste,0.015527033
Algeria,2017,Natural gas,Other Manufacturing and Waste,0.015775028
Algeria,2018,Natural gas,Other Manufacturing and Waste,0.018614392
Algeria,2019,Natural gas,Other Manufacturing and Waste,0.020475111
Algeria,2010,Oil products,Other Manufacturing and Waste,0.068623061
Algeria,2011,Oil products,Other Manufacturing and Waste,0.067366096
Algeria,2012,Oil products,Other Manufacturing and Waste,0.054926868
Algeria,2013,Oil products,Other Manufacturing and Waste,0.054830437
Algeria,2014,Oil products,Other Manufacturing and Waste,0.051399629
Algeria,2015,Oil products,Other Manufacturing and Waste,0.043319523
Algeria,2016,Oil products,Other Manufacturing and Waste,0.04200474
Algeria,2017,Oil products,Other Manufacturing and Waste,0.037435043
Algeria,2018,Oil products,Other Manufacturing and Waste,0.013036531
Algeria,2019,Oil products,Other Manufacturing and Waste,0.005190627
Algeria,2010,Biomass,Other Services,0
Algeria,2011,Biomass,Other Services,0.00635924
Algeria,2012,Biomass,Other Services,0.01247414
Algeria,2013,Biomass,Other Services,7.30E-06
Algeria,2014,Biomass,Other Services,3.61E-05
Algeria,2015,Biomass,Other Services,0
Algeria,2016,Biomass,Other Services,0
Algeria,2017,Biomass,Other Services,0
Algeria,2018,Biomass,Other Services,0
Algeria,2019,Biomass,Other Services,0.000549619
Algeria,2010,Coal,Other Services,0
Algeria,2011,Coal,Other Services,0
Algeria,2012,Coal,Other Services,0
Algeria,2013,Coal,Other Services,0
Algeria,2014,Coal,Other Services,0
Algeria,2015,Coal,Other Services,0
Algeria,2016,Coal,Other Services,0
Algeria,2017,Coal,Other Services,0
Algeria,2018,Coal,Other Services,0
Algeria,2019,Coal,Other Services,0
Algeria,2010,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2011,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2012,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2013,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2014,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2015,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2016,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2017,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2018,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2019,"Crude, NGL, Ref Feeds.",Other Services,0
Algeria,2010,Natural gas,Other Services,0.777041201
Algeria,2011,Natural gas,Other Services,0.926361591
Algeria,2012,Natural gas,Other Services,1.009756026
Algeria,2013,Natural gas,Other Services,1.06738426
Algeria,2014,Natural gas,Other Services,1.137322444
Algeria,2015,Natural gas,Other Services,1.209927069
Algeria,2016,Natural gas,Other Services,1.260155207
Algeria,2017,Natural gas,Other Services,1.416708799
Algeria,2018,Natural gas,Other Services,1.512497311
Algeria,2019,Natural gas,Other Services,1.573694191
Algeria,2010,Oil products,Other Services,0.887402641
Algeria,2011,Oil products,Other Services,1.042632973
Algeria,2012,Oil products,Other Services,0.784748371
Algeria,2013,Oil products,Other Services,1.131763453
Algeria,2014,Oil products,Other Services,0.47414011
Algeria,2015,Oil products,Other Services,0.443963399
Algeria,2016,Oil products,Other Services,0.500607699
Algeria,2017,Oil products,Other Services,0.746484005
Algeria,2018,Oil products,Other Services,1.046430606
Algeria,2019,Oil products,Other Services,1.660512397
Algeria,2010,Biomass,"Papermaking, Printing and Cultural",0.001983754
Algeria,2011,Biomass,"Papermaking, Printing and Cultural",0
Algeria,2012,Biomass,"Papermaking, Printing and Cultural",0
Algeria,2013,Biomass,"Papermaking, Printing and Cultural",0.001595339
Algeria,2014,Biomass,"Papermaking, Printing and Cultural",0.000375556
Algeria,2015,Biomass,"Papermaking, Printing and Cultural",0.000344743
Algeria,2016,Biomass,"Papermaking, Printing and Cultural",0.000316065
Algeria,2017,Biomass,"Papermaking, Printing and Cultural",0.000540175
Algeria,2018,Biomass,"Papermaking, Printing and Cultural",0.00115689
Algeria,2019,Biomass,"Papermaking, Printing and Cultural",0.000568366
Algeria,2010,Coal,"Papermaking, Printing and Cultural",0
Algeria,2011,Coal,"Papermaking, Printing and Cultural",0
Algeria,2012,Coal,"Papermaking, Printing and Cultural",0
Algeria,2013,Coal,"Papermaking, Printing and Cultural",0
Algeria,2014,Coal,"Papermaking, Printing and Cultural",0
Algeria,2015,Coal,"Papermaking, Printing and Cultural",0
Algeria,2016,Coal,"Papermaking, Printing and Cultural",0
Algeria,2017,Coal,"Papermaking, Printing and Cultural",0
Algeria,2018,Coal,"Papermaking, Printing and Cultural",0
Algeria,2019,Coal,"Papermaking, Printing and Cultural",0
Algeria,2010,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2011,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2012,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2013,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2014,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2015,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2016,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2017,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2018,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2019,"Crude, NGL, Ref Feeds.","Papermaking, Printing and Cultural",0
Algeria,2010,Natural gas,"Papermaking, Printing and Cultural",0.015283403
Algeria,2011,Natural gas,"Papermaking, Printing and Cultural",0.0137503
Algeria,2012,Natural gas,"Papermaking, Printing and Cultural",0.012237963
Algeria,2013,Natural gas,"Papermaking, Printing and Cultural",0.012795098
Algeria,2014,Natural gas,"Papermaking, Printing and Cultural",0.014432833
Algeria,2015,Natural gas,"Papermaking, Printing and Cultural",0.015322369
Algeria,2016,Natural gas,"Papermaking, Printing and Cultural",0.014681502
Algeria,2017,Natural gas,"Papermaking, Printing and Cultural",0.015057981
Algeria,2018,Natural gas,"Papermaking, Printing and Cultural",0.017713695
Algeria,2019,Natural gas,"Papermaking, Printing and Cultural",0.019389309
Algeria,2010,Oil products,"Papermaking, Printing and Cultural",0.052828864
Algeria,2011,Oil products,"Papermaking, Printing and Cultural",0.052545555
Algeria,2012,Oil products,"Papermaking, Printing and Cultural",0.043852903
Algeria,2013,Oil products,"Papermaking, Printing and Cultural",0.045376913
Algeria,2014,Oil products,"Papermaking, Printing and Cultural",0.044222203
Algeria,2015,Oil products,"Papermaking, Printing and Cultural",0.040355556
Algeria,2016,Oil products,"Papermaking, Printing and Cultural",0.039717353
Algeria,2017,Oil products,"Papermaking, Printing and Cultural",0.03573345
Algeria,2018,Oil products,"Papermaking, Printing and Cultural",0.012405731
Algeria,2019,Oil products,"Papermaking, Printing and Cultural",0.004915366
Algeria,2010,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2011,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2012,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2013,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2014,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2015,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2016,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2017,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2018,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2019,Biomass,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2010,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2011,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2012,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2013,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2014,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2015,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2016,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2017,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2018,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2019,Coal,"Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2010,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2011,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2012,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2013,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2014,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2015,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2016,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2017,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2018,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2019,"Crude, NGL, Ref Feeds.","Petroleum Processing, Raw Chemical, and  Medical",0
Algeria,2010,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.101847676
Algeria,2011,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.090367354
Algeria,2012,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.090344881
Algeria,2013,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.092185805
Algeria,2014,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.097897571
Algeria,2015,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.099497058
Algeria,2016,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.095612254
Algeria,2017,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.097688883
Algeria,2018,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.126430054
Algeria,2019,Natural gas,"Petroleum Processing, Raw Chemical, and  Medical",0.132055717
Algeria,2010,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.00397721
Algeria,2011,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.003979394
Algeria,2012,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.090394108
Algeria,2013,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.204727434
Algeria,2014,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.570298273
Algeria,2015,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.087059109
Algeria,2016,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.087995778
Algeria,2017,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.099987041
Algeria,2018,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.088993643
Algeria,2019,Oil products,"Petroleum Processing, Raw Chemical, and  Medical",0.09693184
Algeria,2010,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.006329607
Algeria,2011,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Algeria,2012,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Algeria,2013,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.006456138
Algeria,2014,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.001620198
Algeria,2015,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.001688654
Algeria,2016,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.001644861
Algeria,2017,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.002898939
Algeria,2018,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.00619132
Algeria,2019,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0.002898667
Algeria,2010,Coal,"Production of Electricity, Heat, Gas and Tap Water",0
Algeria,2011,Coal,"Production of Electricity, Heat, Gas and Tap Water",0
Algeria,2012,Coal,"Production of Electricity, Heat, Gas and Tap Water",0
Algeria,2013,Coal,"Production of Electricity, Heat, Gas and Tap Water",0
